-1.5555e-10,-3.111e-10,6.1754e-10,-3.111e-10,-1.5555e-10,0,1.5555e-10,3.111e-10,-6.1754e-10,3.111e-10,1.5555e-10,0,-3.111e-10,-6.2219e-10,1.2351e-09,-6.2219e-10,-3.111e-10,0
1.3618e-11,2.7235e-11,2.0281e-10,2.7235e-11,1.3618e-11,0,-1.3618e-11,-2.7235e-11,-2.0281e-10,-2.7235e-11,-1.3618e-11,0,2.7235e-11,5.447e-11,4.0562e-10,5.447e-11,2.7235e-11,0
5.214e-11,1.0428e-10,2.1895e-10,1.0428e-10,5.214e-11,0,-5.214e-11,-1.0428e-10,-2.1895e-10,-1.0428e-10,-5.214e-11,0,1.0428e-10,2.0856e-10,4.3791e-10,2.0856e-10,1.0428e-10,0
-1.9265e-10,-3.8529e-10,7.088e-10,-3.8529e-10,-1.9265e-10,0,1.9265e-10,3.8529e-10,-7.088e-10,3.8529e-10,1.9265e-10,0,-3.8529e-10,-7.7058e-10,1.4176e-09,-7.7058e-10,-3.8529e-10,0
-1.1261e-10,-2.2522e-10,-1.5704e-10,-2.2522e-10,-1.1261e-10,0,1.1261e-10,2.2522e-10,1.5704e-10,2.2522e-10,1.1261e-10,0,-2.2522e-10,-4.5044e-10,-3.1409e-10,-4.5044e-10,-2.2522e-10,0
2.8503e-11,5.7007e-11,8.8408e-11,5.7007e-11,2.8503e-11,0,-2.8503e-11,-5.7007e-11,-8.8408e-11,-5.7007e-11,-2.8503e-11,0,5.7007e-11,1.1401e-10,1.7682e-10,1.1401e-10,5.7007e-11,0
-1.2533e-10,-2.5066e-10,6.3198e-10,-2.5066e-10,-1.2533e-10,0,1.2533e-10,2.5066e-10,-6.3198e-10,2.5066e-10,1.2533e-10,0,-2.5066e-10,-5.0131e-10,1.264e-09,-5.0131e-10,-2.5066e-10,0
-2.3465e-11,-4.693e-11,-3.9393e-10,-4.693e-11,-2.3465e-11,0,2.3465e-11,4.693e-11,3.9393e-10,4.693e-11,2.3465e-11,0,-4.693e-11,-9.3861e-11,-7.8786e-10,-9.3861e-11,-4.693e-11,0
9.6479e-11,1.9296e-10,2.4982e-10,1.9296e-10,9.6479e-11,0,-9.6479e-11,-1.9296e-10,-2.4982e-10,-1.9296e-10,-9.6479e-11,0,1.9296e-10,3.8591e-10,4.9963e-10,3.8591e-10,1.9296e-10,0
-8.8612e-10,-1.7722e-09,-1.5574e-09,-1.7722e-09,-8.8612e-10,0,8.8612e-10,1.7722e-09,1.5574e-09,1.7722e-09,8.8612e-10,0,-1.7722e-09,-3.5445e-09,-3.1147e-09,-3.5445e-09,-1.7722e-09,0
-2.5675e-10,-5.1349e-10,-3.2045e-10,-5.1349e-10,-2.5675e-10,0,2.5675e-10,5.1349e-10,3.2045e-10,5.1349e-10,2.5675e-10,0,-5.1349e-10,-1.027e-09,-6.409e-10,-1.027e-09,-5.1349e-10,0
-5.414e-11,-1.0828e-10,-3.8813e-10,-1.0828e-10,-5.414e-11,0,5.414e-11,1.0828e-10,3.8813e-10,1.0828e-10,5.414e-11,0,-1.0828e-10,-2.1656e-10,-7.7626e-10,-2.1656e-10,-1.0828e-10,0
-8.3221e-10,-1.6644e-09,1.0028e-09,-1.6644e-09,-8.3221e-10,0,8.3221e-10,1.6644e-09,-1.0028e-09,1.6644e-09,8.3221e-10,0,-1.6644e-09,-3.3288e-09,2.0055e-09,-3.3288e-09,-1.6644e-09,0
1.4641e-10,2.9281e-10,-1.1773e-10,2.9281e-10,1.4641e-10,0,-1.4641e-10,-2.9281e-10,1.1773e-10,-2.9281e-10,-1.4641e-10,0,2.9281e-10,5.8563e-10,-2.3546e-10,5.8563e-10,2.9281e-10,0
-6.508e-13,-1.3016e-12,-3.3115e-10,-1.3016e-12,-6.508e-13,0,6.508e-13,1.3016e-12,3.3115e-10,1.3016e-12,6.508e-13,0,-1.3016e-12,-2.6032e-12,-6.623e-10,-2.6032e-12,-1.3016e-12,0
4.1524e-10,8.3049e-10,-8.7058e-09,8.3049e-10,4.1524e-10,0,-4.1524e-10,-8.3049e-10,8.7058e-09,-8.3049e-10,-4.1524e-10,0,8.3049e-10,1.661e-09,-1.7412e-08,1.661e-09,8.3049e-10,0
-6.3613e-10,-1.2723e-09,-1.8955e-09,-1.2723e-09,-6.3613e-10,0,6.3613e-10,1.2723e-09,1.8955e-09,1.2723e-09,6.3613e-10,0,-1.2723e-09,-2.5445e-09,-3.7911e-09,-2.5445e-09,-1.2723e-09,0
8.6285e-11,1.7257e-10,3.3363e-10,1.7257e-10,8.6285e-11,0,-8.6285e-11,-1.7257e-10,-3.3363e-10,-1.7257e-10,-8.6285e-11,0,1.7257e-10,3.4514e-10,6.6725e-10,3.4514e-10,1.7257e-10,0
-1.8785e-09,-3.7569e-09,-8.0433e-09,-3.7569e-09,-1.8785e-09,0,1.8785e-09,3.7569e-09,8.0433e-09,3.7569e-09,1.8785e-09,0,-3.7569e-09,-7.5139e-09,-1.6087e-08,-7.5139e-09,-3.7569e-09,0
4.6076e-10,9.2151e-10,1.1971e-09,9.2151e-10,4.6076e-10,0,-4.6076e-10,-9.2151e-10,-1.1971e-09,-9.2151e-10,-4.6076e-10,0,9.2151e-10,1.843e-09,2.3943e-09,1.843e-09,9.2151e-10,0
3.6262e-10,7.2524e-10,-6.2485e-10,7.2524e-10,3.6262e-10,0,-3.6262e-10,-7.2524e-10,6.2485e-10,-7.2524e-10,-3.6262e-10,0,7.2524e-10,1.4505e-09,-1.2497e-09,1.4505e-09,7.2524e-10,0
-1.6468e-09,-3.2936e-09,3.7127e-09,-3.2936e-09,-1.6468e-09,0,1.6468e-09,3.2936e-09,-3.7127e-09,3.2936e-09,1.6468e-09,0,-3.2936e-09,-6.5871e-09,7.4254e-09,-6.5871e-09,-3.2936e-09,0
-7.9913e-10,-1.5983e-09,4.6763e-10,-1.5983e-09,-7.9913e-10,0,7.9913e-10,1.5983e-09,-4.6763e-10,1.5983e-09,7.9913e-10,0,-1.5983e-09,-3.1965e-09,9.3527e-10,-3.1965e-09,-1.5983e-09,0
5.9208e-11,1.1842e-10,-2.4355e-10,1.1842e-10,5.9208e-11,0,-5.9208e-11,-1.1842e-10,2.4355e-10,-1.1842e-10,-5.9208e-11,0,1.1842e-10,2.3683e-10,-4.8709e-10,2.3683e-10,1.1842e-10,0
2.0838e-09,4.1676e-09,7.1366e-09,4.1676e-09,2.0838e-09,0,-2.0838e-09,-4.1676e-09,-7.1366e-09,-4.1676e-09,-2.0838e-09,0,4.1676e-09,8.3352e-09,1.4273e-08,8.3352e-09,4.1676e-09,0
-5.7285e-10,-1.1457e-09,1.5066e-09,-1.1457e-09,-5.7285e-10,0,5.7285e-10,1.1457e-09,-1.5066e-09,1.1457e-09,5.7285e-10,0,-1.1457e-09,-2.2914e-09,3.0133e-09,-2.2914e-09,-1.1457e-09,0
9.1417e-10,1.8283e-09,6.021e-10,1.8283e-09,9.1417e-10,0,-9.1417e-10,-1.8283e-09,-6.021e-10,-1.8283e-09,-9.1417e-10,0,1.8283e-09,3.6567e-09,1.2042e-09,3.6567e-09,1.8283e-09,0
-7.1226e-12,-1.4245e-11,4.4701e-11,-1.4245e-11,-7.1226e-12,0,7.1226e-12,1.4245e-11,-4.4701e-11,1.4245e-11,7.1226e-12,0,-1.4245e-11,-2.8491e-11,8.9402e-11,-2.8491e-11,-1.4245e-11,0
-3.1487e-11,-6.2975e-11,-5.1203e-11,-6.2975e-11,-3.1487e-11,0,3.1487e-11,6.2975e-11,5.1203e-11,6.2975e-11,3.1487e-11,0,-6.2975e-11,-1.2595e-10,-1.0241e-10,-1.2595e-10,-6.2975e-11,0
-7.5067e-12,-1.5013e-11,-3.5233e-11,-1.5013e-11,-7.5067e-12,0,7.5067e-12,1.5013e-11,3.5233e-11,1.5013e-11,7.5067e-12,0,-1.5013e-11,-3.0027e-11,-7.0465e-11,-3.0027e-11,-1.5013e-11,0
1.4729e-10,2.9458e-10,-7.7309e-10,2.9458e-10,1.4729e-10,0,-1.4729e-10,-2.9458e-10,7.7309e-10,-2.9458e-10,-1.4729e-10,0,2.9458e-10,5.8915e-10,-1.5462e-09,5.8915e-10,2.9458e-10,0
-1.304e-10,-2.6079e-10,1.4324e-10,-2.6079e-10,-1.304e-10,0,1.304e-10,2.6079e-10,-1.4324e-10,2.6079e-10,1.304e-10,0,-2.6079e-10,-5.2159e-10,2.8648e-10,-5.2159e-10,-2.6079e-10,0
2.9325e-11,5.8649e-11,3.5425e-11,5.8649e-11,2.9325e-11,0,-2.9325e-11,-5.8649e-11,-3.5425e-11,-5.8649e-11,-2.9325e-11,0,5.8649e-11,1.173e-10,7.0849e-11,1.173e-10,5.8649e-11,0
2.7682e-10,5.5364e-10,-1.8312e-10,5.5364e-10,2.7682e-10,0,-2.7682e-10,-5.5364e-10,1.8312e-10,-5.5364e-10,-2.7682e-10,0,5.5364e-10,1.1073e-09,-3.6624e-10,1.1073e-09,5.5364e-10,0
3.453e-11,6.9061e-11,-5.5902e-10,6.9061e-11,3.453e-11,0,-3.453e-11,-6.9061e-11,5.5902e-10,-6.9061e-11,-3.453e-11,0,6.9061e-11,1.3812e-10,-1.118e-09,1.3812e-10,6.9061e-11,0
-6.4264e-12,-1.2853e-11,2.1167e-10,-1.2853e-11,-6.4264e-12,0,6.4264e-12,1.2853e-11,-2.1167e-10,1.2853e-11,6.4264e-12,0,-1.2853e-11,-2.5706e-11,4.2335e-10,-2.5706e-11,-1.2853e-11,0
-1.5021e-09,-3.0042e-09,-3.8041e-10,-3.0042e-09,-1.5021e-09,0,1.5021e-09,3.0042e-09,3.8041e-10,3.0042e-09,1.5021e-09,0,-3.0042e-09,-6.0085e-09,-7.6082e-10,-6.0085e-09,-3.0042e-09,0
1.7234e-10,3.4469e-10,-2.6199e-10,3.4469e-10,1.7234e-10,0,-1.7234e-10,-3.4469e-10,2.6199e-10,-3.4469e-10,-1.7234e-10,0,3.4469e-10,6.8938e-10,-5.2399e-10,6.8938e-10,3.4469e-10,0
-1.8335e-10,-3.6669e-10,-1.7756e-10,-3.6669e-10,-1.8335e-10,0,1.8335e-10,3.6669e-10,1.7756e-10,3.6669e-10,1.8335e-10,0,-3.6669e-10,-7.3338e-10,-3.5511e-10,-7.3338e-10,-3.6669e-10,0
-3.9708e-10,-7.9416e-10,4.9415e-10,-7.9416e-10,-3.9708e-10,0,3.9708e-10,7.9416e-10,-4.9415e-10,7.9416e-10,3.9708e-10,0,-7.9416e-10,-1.5883e-09,9.883e-10,-1.5883e-09,-7.9416e-10,0
1.8612e-10,3.7225e-10,-1.8921e-09,3.7225e-10,1.8612e-10,0,-1.8612e-10,-3.7225e-10,1.8921e-09,-3.7225e-10,-1.8612e-10,0,3.7225e-10,7.445e-10,-3.7841e-09,7.445e-10,3.7225e-10,0
5.7903e-11,1.1581e-10,2.6507e-10,1.1581e-10,5.7903e-11,0,-5.7903e-11,-1.1581e-10,-2.6507e-10,-1.1581e-10,-5.7903e-11,0,1.1581e-10,2.3161e-10,5.3015e-10,2.3161e-10,1.1581e-10,0
9.7675e-10,1.9535e-09,-4.31e-09,1.9535e-09,9.7675e-10,0,-9.7675e-10,-1.9535e-09,4.31e-09,-1.9535e-09,-9.7675e-10,0,1.9535e-09,3.907e-09,-8.62e-09,3.907e-09,1.9535e-09,0
-1.4379e-09,-2.8759e-09,7.0088e-11,-2.8759e-09,-1.4379e-09,0,1.4379e-09,2.8759e-09,-7.0088e-11,2.8759e-09,1.4379e-09,0,-2.8759e-09,-5.7517e-09,1.4018e-10,-5.7517e-09,-2.8759e-09,0
-4.957e-11,-9.914e-11,2.9809e-10,-9.914e-11,-4.957e-11,0,4.957e-11,9.914e-11,-2.9809e-10,9.914e-11,4.957e-11,0,-9.914e-11,-1.9828e-10,5.9619e-10,-1.9828e-10,-9.914e-11,0
-1.6632e-10,-3.3264e-10,-6.7306e-09,-3.3264e-10,-1.6632e-10,0,1.6632e-10,3.3264e-10,6.7306e-09,3.3264e-10,1.6632e-10,0,-3.3264e-10,-6.6527e-10,-1.3461e-08,-6.6527e-10,-3.3264e-10,0
-4.5584e-10,-9.1167e-10,2.847e-10,-9.1167e-10,-4.5584e-10,0,4.5584e-10,9.1167e-10,-2.847e-10,9.1167e-10,4.5584e-10,0,-9.1167e-10,-1.8233e-09,5.6941e-10,-1.8233e-09,-9.1167e-10,0
5.7922e-11,1.1584e-10,1.0333e-09,1.1584e-10,5.7922e-11,0,-5.7922e-11,-1.1584e-10,-1.0333e-09,-1.1584e-10,-5.7922e-11,0,1.1584e-10,2.3169e-10,2.0665e-09,2.3169e-10,1.1584e-10,0
1.9911e-09,3.9822e-09,4.2278e-09,3.9822e-09,1.9911e-09,0,-1.9911e-09,-3.9822e-09,-4.2278e-09,-3.9822e-09,-1.9911e-09,0,3.9822e-09,7.9643e-09,8.4556e-09,7.9643e-09,3.9822e-09,0
-1.0309e-09,-2.0617e-09,-1.4209e-09,-2.0617e-09,-1.0309e-09,0,1.0309e-09,2.0617e-09,1.4209e-09,2.0617e-09,1.0309e-09,0,-2.0617e-09,-4.1235e-09,-2.8418e-09,-4.1235e-09,-2.0617e-09,0
-3.7197e-11,-7.4394e-11,-1.6943e-10,-7.4394e-11,-3.7197e-11,0,3.7197e-11,7.4394e-11,1.6943e-10,7.4394e-11,3.7197e-11,0,-7.4394e-11,-1.4879e-10,-3.3885e-10,-1.4879e-10,-7.4394e-11,0
2.7819e-09,5.5637e-09,2.1576e-09,5.5637e-09,2.7819e-09,0,-2.7819e-09,-5.5637e-09,-2.1576e-09,-5.5637e-09,-2.7819e-09,0,5.5637e-09,1.1127e-08,4.3153e-09,1.1127e-08,5.5637e-09,0
-7.1318e-10,-1.4264e-09,-1.3996e-09,-1.4264e-09,-7.1318e-10,0,7.1318e-10,1.4264e-09,1.3996e-09,1.4264e-09,7.1318e-10,0,-1.4264e-09,-2.8527e-09,-2.7991e-09,-2.8527e-09,-1.4264e-09,0
-3.9807e-10,-7.9614e-10,-3.0133e-10,-7.9614e-10,-3.9807e-10,0,3.9807e-10,7.9614e-10,3.0133e-10,7.9614e-10,3.9807e-10,0,-7.9614e-10,-1.5923e-09,-6.0266e-10,-1.5923e-09,-7.9614e-10,0
4.2858e-09,8.5716e-09,2.2431e-09,8.5716e-09,4.2858e-09,0,-4.2858e-09,-8.5716e-09,-2.2431e-09,-8.5716e-09,-4.2858e-09,0,8.5716e-09,1.7143e-08,4.4862e-09,1.7143e-08,8.5716e-09,0
-2.9895e-10,-5.9791e-10,-5.446e-10,-5.9791e-10,-2.9895e-10,0,2.9895e-10,5.9791e-10,5.446e-10,5.9791e-10,2.9895e-10,0,-5.9791e-10,-1.1958e-09,-1.0892e-09,-1.1958e-09,-5.9791e-10,0
-4.4818e-10,-8.9636e-10,-2.4534e-09,-8.9636e-10,-4.4818e-10,0,4.4818e-10,8.9636e-10,2.4534e-09,8.9636e-10,4.4818e-10,0,-8.9636e-10,-1.7927e-09,-4.9069e-09,-1.7927e-09,-8.9636e-10,0
-7.6132e-12,-1.5226e-11,5.9755e-11,-1.5226e-11,-7.6132e-12,0,7.6132e-12,1.5226e-11,-5.9755e-11,1.5226e-11,7.6132e-12,0,-1.5226e-11,-3.0453e-11,1.1951e-10,-3.0453e-11,-1.5226e-11,0
7.4293e-12,1.4859e-11,-4.261e-11,1.4859e-11,7.4293e-12,0,-7.4293e-12,-1.4859e-11,4.261e-11,-1.4859e-11,-7.4293e-12,0,1.4859e-11,2.9717e-11,-8.5221e-11,2.9717e-11,1.4859e-11,0
5.4339e-11,1.0868e-10,1.8305e-10,1.0868e-10,5.4339e-11,0,-5.4339e-11,-1.0868e-10,-1.8305e-10,-1.0868e-10,-5.4339e-11,0,1.0868e-10,2.1736e-10,3.6609e-10,2.1736e-10,1.0868e-10,0
-2.6318e-10,-5.2637e-10,1.4094e-11,-5.2637e-10,-2.6318e-10,0,2.6318e-10,5.2637e-10,-1.4094e-11,5.2637e-10,2.6318e-10,0,-5.2637e-10,-1.0527e-09,2.8188e-11,-1.0527e-09,-5.2637e-10,0
1.6184e-10,3.2368e-10,2.727e-11,3.2368e-10,1.6184e-10,0,-1.6184e-10,-3.2368e-10,-2.727e-11,-3.2368e-10,-1.6184e-10,0,3.2368e-10,6.4736e-10,5.454e-11,6.4736e-10,3.2368e-10,0
2.2091e-13,4.4182e-13,-6.6439e-11,4.4182e-13,2.2091e-13,0,-2.2091e-13,-4.4182e-13,6.6439e-11,-4.4182e-13,-2.2091e-13,0,4.4182e-13,8.8364e-13,-1.3288e-10,8.8364e-13,4.4182e-13,0
-6.5805e-10,-1.3161e-09,-9.2281e-10,-1.3161e-09,-6.5805e-10,0,6.5805e-10,1.3161e-09,9.2281e-10,1.3161e-09,6.5805e-10,0,-1.3161e-09,-2.6322e-09,-1.8456e-09,-2.6322e-09,-1.3161e-09,0
6.5817e-11,1.3163e-10,4.7172e-10,1.3163e-10,6.5817e-11,0,-6.5817e-11,-1.3163e-10,-4.7172e-10,-1.3163e-10,-6.5817e-11,0,1.3163e-10,2.6327e-10,9.4343e-10,2.6327e-10,1.3163e-10,0
-2.0978e-11,-4.1957e-11,-2.2488e-10,-4.1957e-11,-2.0978e-11,0,2.0978e-11,4.1957e-11,2.2488e-10,4.1957e-11,2.0978e-11,0,-4.1957e-11,-8.3913e-11,-4.4977e-10,-8.3913e-11,-4.1957e-11,0
-8.381e-10,-1.6762e-09,-2.9832e-09,-1.6762e-09,-8.381e-10,0,8.381e-10,1.6762e-09,2.9832e-09,1.6762e-09,8.381e-10,0,-1.6762e-09,-3.3524e-09,-5.9664e-09,-3.3524e-09,-1.6762e-09,0
-4.2528e-10,-8.5056e-10,5.3636e-10,-8.5056e-10,-4.2528e-10,0,4.2528e-10,8.5056e-10,-5.3636e-10,8.5056e-10,4.2528e-10,0,-8.5056e-10,-1.7011e-09,1.0727e-09,-1.7011e-09,-8.5056e-10,0
-1.4697e-10,-2.9393e-10,-2.0666e-10,-2.9393e-10,-1.4697e-10,0,1.4697e-10,2.9393e-10,2.0666e-10,2.9393e-10,1.4697e-10,0,-2.9393e-10,-5.8786e-10,-4.1332e-10,-5.8786e-10,-2.9393e-10,0
7.6985e-11,1.5397e-10,-7.9158e-10,1.5397e-10,7.6985e-11,0,-7.6985e-11,-1.5397e-10,7.9158e-10,-1.5397e-10,-7.6985e-11,0,1.5397e-10,3.0794e-10,-1.5832e-09,3.0794e-10,1.5397e-10,0
3.669e-10,7.3379e-10,1.7456e-09,7.3379e-10,3.669e-10,0,-3.669e-10,-7.3379e-10,-1.7456e-09,-7.3379e-10,-3.669e-10,0,7.3379e-10,1.4676e-09,3.4912e-09,1.4676e-09,7.3379e-10,0
1.4247e-11,2.8495e-11,4.688e-10,2.8495e-11,1.4247e-11,0,-1.4247e-11,-2.8495e-11,-4.688e-10,-2.8495e-11,-1.4247e-11,0,2.8495e-11,5.6989e-11,9.376e-10,5.6989e-11,2.8495e-11,0
-1.0632e-09,-2.1264e-09,-1.7224e-11,-2.1264e-09,-1.0632e-09,0,1.0632e-09,2.1264e-09,1.7224e-11,2.1264e-09,1.0632e-09,0,-2.1264e-09,-4.2529e-09,-3.4448e-11,-4.2529e-09,-2.1264e-09,0
8.0213e-10,1.6043e-09,-8.9946e-11,1.6043e-09,8.0213e-10,0,-8.0213e-10,-1.6043e-09,8.9946e-11,-1.6043e-09,-8.0213e-10,0,1.6043e-09,3.2085e-09,-1.7989e-10,3.2085e-09,1.6043e-09,0
1.9781e-10,3.9563e-10,-1.3317e-09,3.9563e-10,1.9781e-10,0,-1.9781e-10,-3.9563e-10,1.3317e-09,-3.9563e-10,-1.9781e-10,0,3.9563e-10,7.9125e-10,-2.6634e-09,7.9125e-10,3.9563e-10,0
9.1679e-11,1.8336e-10,3.1005e-09,1.8336e-10,9.1679e-11,0,-9.1679e-11,-1.8336e-10,-3.1005e-09,-1.8336e-10,-9.1679e-11,0,1.8336e-10,3.6672e-10,6.201e-09,3.6672e-10,1.8336e-10,0
4.6669e-10,9.3338e-10,-9.098e-10,9.3338e-10,4.6669e-10,0,-4.6669e-10,-9.3338e-10,9.098e-10,-9.3338e-10,-4.6669e-10,0,9.3338e-10,1.8668e-09,-1.8196e-09,1.8668e-09,9.3338e-10,0
-2.6222e-10,-5.2444e-10,-1.4697e-09,-5.2444e-10,-2.6222e-10,0,2.6222e-10,5.2444e-10,1.4697e-09,5.2444e-10,2.6222e-10,0,-5.2444e-10,-1.0489e-09,-2.9393e-09,-1.0489e-09,-5.2444e-10,0
6.5068e-11,1.3014e-10,3.0029e-09,1.3014e-10,6.5068e-11,0,-6.5068e-11,-1.3014e-10,-3.0029e-09,-1.3014e-10,-6.5068e-11,0,1.3014e-10,2.6027e-10,6.0058e-09,2.6027e-10,1.3014e-10,0
-1.1895e-10,-2.3789e-10,-2.0877e-09,-2.3789e-10,-1.1895e-10,0,1.1895e-10,2.3789e-10,2.0877e-09,2.3789e-10,1.1895e-10,0,-2.3789e-10,-4.7579e-10,-4.1754e-09,-4.7579e-10,-2.3789e-10,0
-5.9017e-10,-1.1803e-09,-1.6943e-10,-1.1803e-09,-5.9017e-10,0,5.9017e-10,1.1803e-09,1.6943e-10,1.1803e-09,5.9017e-10,0,-1.1803e-09,-2.3607e-09,-3.3885e-10,-2.3607e-09,-1.1803e-09,0
-1.5981e-09,-3.1962e-09,-4.7756e-09,-3.1962e-09,-1.5981e-09,0,1.5981e-09,3.1962e-09,4.7756e-09,3.1962e-09,1.5981e-09,0,-3.1962e-09,-6.3925e-09,-9.5512e-09,-6.3925e-09,-3.1962e-09,0
2.571e-10,5.142e-10,-8.9827e-10,5.142e-10,2.571e-10,0,-2.571e-10,-5.142e-10,8.9827e-10,-5.142e-10,-2.571e-10,0,5.142e-10,1.0284e-09,-1.7965e-09,1.0284e-09,5.142e-10,0
5.304e-11,1.0608e-10,-4.7595e-10,1.0608e-10,5.304e-11,0,-5.304e-11,-1.0608e-10,4.7595e-10,-1.0608e-10,-5.304e-11,0,1.0608e-10,2.1216e-10,-9.519e-10,2.1216e-10,1.0608e-10,0
